Unnamed: 0,date,item,Description,Quantity,Unit Price,DISCOUNT,NET TOTAL
441731,25.09.24,DB-52-0007,OM  WD EPOXY MAG- BK IN FRAME  DB  DU-54092 - PCS,1,23.81,-0.0005,23.81
441732,26.09.24,DB-52-0007,OM  WD EPOXY MAG- BK IN FRAME  DB  DU-54092 - PCS,1,23.81,-0.0005,23.81
441734,27.09.24,DB-52-0007,OM  WD EPOXY MAG- BK IN FRAME  DB  DU-54092 - PCS,1,23.81,-0.0005,23.81
441736,28.09.24,DB-52-0007,OM  WD EPOXY MAG- BK IN FRAME  DB  DU-54092 - PCS,1,23.81,-0.0005,23.81
441737,29.09.24,DB-52-0007,OM  WD EPOXY MAG- BK IN FRAME  DB  DU-54092 - PCS,1,23.81,-0.0005,23.81
441739,30.09.24,DB-52-0007,OM  WD EPOXY MAG- BK IN FRAME  DB  DU-54092 - PCS,1,23.81,-0.0005,23.81
441741,04.10.24,DB-52-0007,OM  WD EPOXY MAG- BK IN FRAME  DB  DU-54092 - PCS,1,23.81,-0.0005,23.81
441742,05.10.24,DB-52-0007,OM  WD EPOXY MAG- BK IN FRAME  DB  DU-54092 - PCS,1,23.81,-0.0005,23.81
441743,06.10.24,DB-52-0007,OM  WD EPOXY MAG- BK IN FRAME  DB  DU-54092 - PCS,1,23.81,-0.0005,23.81
441745,08.10.24,DB-52-0007,OM  WD EPOXY MAG- BK IN FRAME  DB  DU-54092 - PCS,1,23.81,-0.0005,23.81
441747,11.10.24,DB-52-0007,OM  WD EPOXY MAG- BK IN FRAME  DB  DU-54092 - PCS,1,23.81,-0.0005,23.81
441749,12.10.24,DB-52-0007,OM  WD EPOXY MAG- BK IN FRAME  DB  DU-54092 - PCS,1,23.81,-0.0005,23.81
441751,14.10.24,DB-52-0007,OM  WD EPOXY MAG- BK IN FRAME  DB  DU-54092 - PCS,1,23.81,-0.0005,23.81
441752,15.10.24,DB-52-0007,OM  WD EPOXY MAG- BK IN FRAME  DB  DU-54092 - PCS,1,23.81,-0.0005,23.81
441763,20.10.24,DB-52-0007,OM  WD EPOXY MAG- BK IN FRAME  DB  DU-54092 - PCS,1,23.81,-0.0005,23.81
441765,21.10.24,DB-52-0007,OM  WD EPOXY MAG- BK IN FRAME  DB  DU-54092 - PCS,1,23.81,-0.0005,23.81
441770,24.10.24,DB-52-0007,OM  WD EPOXY MAG- BK IN FRAME  DB  DU-54092 - PCS,1,23.81,-0.0005,23.81
441894,01.12.24,DB-52-0007,OM  WD EPOXY MAG- BK IN FRAME  DB  DU-54092 - PCS,1,23.81,-0.0005,23.81
442018,27.01.24,DB-52-0004,OM 3LYR PLY WD  EOXY MAG  SKYLINE W/CML DB DU-54089 - PCS,1,23.81,-0.0005,23.81
442019,28.01.24,DB-52-0004,OM 3LYR PLY WD  EOXY MAG  SKYLINE W/CML DB DU-54089 - PCS,1,23.81,-0.0005,23.81
442021,29.01.24,DB-52-0004,OM 3LYR PLY WD  EOXY MAG  SKYLINE W/CML DB DU-54089 - PCS,1,23.81,-0.0005,23.81
442022,30.01.24,DB-52-0004,OM 3LYR PLY WD  EOXY MAG  SKYLINE W/CML DB DU-54089 - PCS,1,23.81,-0.0005,23.81
442023,31.01.24,DB-52-0004,OM 3LYR PLY WD  EOXY MAG  SKYLINE W/CML DB DU-54089 - PCS,1,23.81,-0.0005,23.81
442025,01.02.24,DB-52-0004,OM 3LYR PLY WD  EOXY MAG  SKYLINE W/CML DB DU-54089 - PCS,1,23.81,-0.0005,23.81
442027,02.02.24,DB-52-0004,OM 3LYR PLY WD  EOXY MAG  SKYLINE W/CML DB DU-54089 - PCS,1,23.81,-0.0005,23.81
442029,03.02.24,DB-52-0004,OM 3LYR PLY WD  EOXY MAG  SKYLINE W/CML DB DU-54089 - PCS,1,23.81,-0.0005,23.81
442031,04.02.24,DB-52-0004,OM 3LYR PLY WD  EOXY MAG  SKYLINE W/CML DB DU-54089 - PCS,1,23.81,-0.0005,23.81
442033,05.02.24,DB-52-0004,OM 3LYR PLY WD  EOXY MAG  SKYLINE W/CML DB DU-54089 - PCS,1,23.81,-0.0005,23.81
442041,10.02.24,DB-52-0004,OM 3LYR PLY WD  EOXY MAG  SKYLINE W/CML DB DU-54089 - PCS,1,23.81,-0.0005,23.81
442045,13.02.24,DB-52-0004,OM 3LYR PLY WD  EOXY MAG  SKYLINE W/CML DB DU-54089 - PCS,1,23.81,-0.0005,23.81
442046,14.02.24,DB-52-0004,OM 3LYR PLY WD  EOXY MAG  SKYLINE W/CML DB DU-54089 - PCS,1,23.81,-0.0005,23.81
442048,15.02.24,DB-52-0004,OM 3LYR PLY WD  EOXY MAG  SKYLINE W/CML DB DU-54089 - PCS,1,23.81,-0.0005,23.81
442050,16.02.24,DB-52-0004,OM 3LYR PLY WD  EOXY MAG  SKYLINE W/CML DB DU-54089 - PCS,1,23.81,-0.0005,23.81
442052,17.02.24,DB-52-0004,OM 3LYR PLY WD  EOXY MAG  SKYLINE W/CML DB DU-54089 - PCS,1,23.81,-0.0005,23.81
442056,19.02.24,DB-52-0004,OM 3LYR PLY WD  EOXY MAG  SKYLINE W/CML DB DU-54089 - PCS,1,23.81,-0.0005,23.81
442058,20.02.24,DB-52-0004,OM 3LYR PLY WD  EOXY MAG  SKYLINE W/CML DB DU-54089 - PCS,1,23.81,-0.0005,23.81
442060,21.02.24,DB-52-0004,OM 3LYR PLY WD  EOXY MAG  SKYLINE W/CML DB DU-54089 - PCS,1,23.81,-0.0005,23.81
442062,22.02.24,DB-52-0004,OM 3LYR PLY WD  EOXY MAG  SKYLINE W/CML DB DU-54089 - PCS,1,23.81,-0.0005,23.81
442064,23.02.24,DB-52-0004,OM 3LYR PLY WD  EOXY MAG  SKYLINE W/CML DB DU-54089 - PCS,1,23.81,-0.0005,23.81
442066,24.02.24,DB-52-0004,OM 3LYR PLY WD  EOXY MAG  SKYLINE W/CML DB DU-54089 - PCS,1,23.81,-0.0005,23.81
442071,27.02.24,DB-52-0004,OM 3LYR PLY WD  EOXY MAG  SKYLINE W/CML DB DU-54089 - PCS,1,23.81,-0.0005,23.81
442073,28.02.24,DB-52-0004,OM 3LYR PLY WD  EOXY MAG  SKYLINE W/CML DB DU-54089 - PCS,1,23.81,-0.0005,23.81
442075,29.02.24,DB-52-0004,OM 3LYR PLY WD  EOXY MAG  SKYLINE W/CML DB DU-54089 - PCS,1,23.81,-0.0005,23.81
442076,01.03.24,DB-52-0004,OM 3LYR PLY WD  EOXY MAG  SKYLINE W/CML DB DU-54089 - PCS,1,23.81,-0.0005,23.81
442079,03.03.24,DB-52-0004,OM 3LYR PLY WD  EOXY MAG  SKYLINE W/CML DB DU-54089 - PCS,1,23.81,-0.0005,23.81
442081,04.03.24,DB-52-0004,OM 3LYR PLY WD  EOXY MAG  SKYLINE W/CML DB DU-54089 - PCS,1,23.81,-0.0005,23.81
442082,05.03.24,DB-52-0004,OM 3LYR PLY WD  EOXY MAG  SKYLINE W/CML DB DU-54089 - PCS,1,23.81,-0.0005,23.81
442083,06.03.24,DB-52-0004,OM 3LYR PLY WD  EOXY MAG  SKYLINE W/CML DB DU-54089 - PCS,1,23.81,-0.0005,23.81
442087,08.03.24,DB-52-0004,OM 3LYR PLY WD  EOXY MAG  SKYLINE W/CML DB DU-54089 - PCS,1,23.81,-0.0005,23.81
442091,13.03.24,DB-52-0004,OM 3LYR PLY WD  EOXY MAG  SKYLINE W/CML DB DU-54089 - PCS,1,23.81,-0.0005,23.81
442092,14.03.24,DB-52-0004,OM 3LYR PLY WD  EOXY MAG  SKYLINE W/CML DB DU-54089 - PCS,1,23.81,-0.0005,23.81
442093,16.03.24,DB-52-0004,OM 3LYR PLY WD  EOXY MAG  SKYLINE W/CML DB DU-54089 - PCS,1,23.81,-0.0005,23.81
442094,17.03.24,DB-52-0004,OM 3LYR PLY WD  EOXY MAG  SKYLINE W/CML DB DU-54089 - PCS,1,23.81,-0.0005,23.81
442095,18.03.24,DB-52-0004,OM 3LYR PLY WD  EOXY MAG  SKYLINE W/CML DB DU-54089 - PCS,1,23.81,-0.0005,23.81
442096,19.03.24,DB-52-0004,OM 3LYR PLY WD  EOXY MAG  SKYLINE W/CML DB DU-54089 - PCS,1,23.81,-0.0005,23.81
442097,20.03.24,DB-52-0004,OM 3LYR PLY WD  EOXY MAG  SKYLINE W/CML DB DU-54089 - PCS,1,23.81,-0.0005,23.81
442098,21.03.24,DB-52-0004,OM 3LYR PLY WD  EOXY MAG  SKYLINE W/CML DB DU-54089 - PCS,1,23.81,-0.0005,23.81
442101,24.03.24,DB-52-0004,OM 3LYR PLY WD  EOXY MAG  SKYLINE W/CML DB DU-54089 - PCS,1,23.81,-0.0005,23.81
442103,26.03.24,DB-52-0004,OM 3LYR PLY WD  EOXY MAG  SKYLINE W/CML DB DU-54089 - PCS,1,23.81,-0.0005,23.81
442104,27.03.24,DB-52-0004,OM 3LYR PLY WD  EOXY MAG  SKYLINE W/CML DB DU-54089 - PCS,1,23.81,-0.0005,23.81
442105,28.03.24,DB-52-0004,OM 3LYR PLY WD  EOXY MAG  SKYLINE W/CML DB DU-54089 - PCS,1,23.81,-0.0005,23.81
442106,29.03.24,DB-52-0004,OM 3LYR PLY WD  EOXY MAG  SKYLINE W/CML DB DU-54089 - PCS,1,23.81,-0.0005,23.81
442107,30.03.24,DB-52-0004,OM 3LYR PLY WD  EOXY MAG  SKYLINE W/CML DB DU-54089 - PCS,1,23.81,-0.0005,23.81
442108,01.04.24,DB-52-0004,OM 3LYR PLY WD  EOXY MAG  SKYLINE W/CML DB DU-54089 - PCS,1,23.81,-0.0005,23.81
442109,02.04.24,DB-52-0004,OM 3LYR PLY WD  EOXY MAG  SKYLINE W/CML DB DU-54089 - PCS,1,23.81,-0.0005,23.81
442110,05.04.24,DB-52-0004,OM 3LYR PLY WD  EOXY MAG  SKYLINE W/CML DB DU-54089 - PCS,1,23.81,-0.0005,23.81
442113,09.04.24,DB-52-0004,OM 3LYR PLY WD  EOXY MAG  SKYLINE W/CML DB DU-54089 - PCS,1,23.81,-0.0005,23.81
442114,10.04.24,DB-52-0004,OM 3LYR PLY WD  EOXY MAG  SKYLINE W/CML DB DU-54089 - PCS,1,23.81,-0.0005,23.81
442115,11.04.24,DB-52-0004,OM 3LYR PLY WD  EOXY MAG  SKYLINE W/CML DB DU-54089 - PCS,1,23.81,-0.0005,23.81
442118,14.04.24,DB-52-0004,OM 3LYR PLY WD  EOXY MAG  SKYLINE W/CML DB DU-54089 - PCS,1,23.81,-0.0005,23.81
442126,20.05.24,DB-52-0007,OM  WD EPOXY MAG- BK IN FRAME  DB  DU-54092 - PCS,1,23.81,-0.0005,23.81
442147,30.05.24,DB-52-0007,OM  WD EPOXY MAG- BK IN FRAME  DB  DU-54092 - PCS,1,23.81,-0.0005,23.81
442156,03.06.24,DB-52-0007,OM  WD EPOXY MAG- BK IN FRAME  DB  DU-54092 - PCS,1,23.81,-0.0005,23.81
442169,11.06.24,DB-52-0007,OM  WD EPOXY MAG- BK IN FRAME  DB  DU-54092 - PCS,1,23.81,-0.0005,23.81
442185,20.06.24,DB-52-0007,OM  WD EPOXY MAG- BK IN FRAME  DB  DU-54092 - PCS,1,23.81,-0.0005,23.81
442186,21.06.24,DB-52-0007,OM  WD EPOXY MAG- BK IN FRAME  DB  DU-54092 - PCS,1,23.81,-0.0005,23.81
442208,05.07.24,DB-52-0007,OM  WD EPOXY MAG- BK IN FRAME  DB  DU-54092 - PCS,1,23.81,-0.0005,23.81
442222,13.07.24,DB-52-0007,OM  WD EPOXY MAG- BK IN FRAME  DB  DU-54092 - PCS,1,23.81,-0.0005,23.81
442223,14.07.24,DB-52-0007,OM  WD EPOXY MAG- BK IN FRAME  DB  DU-54092 - PCS,1,23.81,-0.0005,23.81
442325,18.09.24,DB-52-0007,OM  WD EPOXY MAG- BK IN FRAME  DB  DU-54092 - PCS,1,23.81,-0.0005,23.81
442326,19.09.24,DB-52-0007,OM  WD EPOXY MAG- BK IN FRAME  DB  DU-54092 - PCS,1,23.81,-0.0005,23.81
442338,23.09.24,DB-52-0007,OM  WD EPOXY MAG- BK IN FRAME  DB  DU-54092 - PCS,1,23.81,-0.0005,23.81
442353,03.10.24,DB-52-0007,OM  WD EPOXY MAG- BK IN FRAME  DB  DU-54092 - PCS,1,23.81,-0.0005,23.81
442359,07.10.24,DB-52-0007,OM  WD EPOXY MAG- BK IN FRAME  DB  DU-54092 - PCS,1,23.81,-0.0005,23.81
442362,09.10.24,DB-52-0007,OM  WD EPOXY MAG- BK IN FRAME  DB  DU-54092 - PCS,1,23.81,-0.0005,23.81
442365,10.10.24,DB-52-0007,OM  WD EPOXY MAG- BK IN FRAME  DB  DU-54092 - PCS,1,23.81,-0.0005,23.81
442757,12.02.24,DB-52-0004,OM 3LYR PLY WD  EOXY MAG  SKYLINE W/CML DB DU-54089 - PCS,1,23.81,-0.0005,23.81
442952,09.03.24,DB-52-0004,OM 3LYR PLY WD  EOXY MAG  SKYLINE W/CML DB DU-54089 - PCS,1,23.81,-0.0005,23.81
442962,11.03.24,DB-52-0004,OM 3LYR PLY WD  EOXY MAG  SKYLINE W/CML DB DU-54089 - PCS,1,23.81,-0.0005,23.81
442969,12.03.24,DB-52-0004,OM 3LYR PLY WD  EOXY MAG  SKYLINE W/CML DB DU-54089 - PCS,1,23.81,-0.0005,23.81
442988,15.03.24,DB-52-0004,OM 3LYR PLY WD  EOXY MAG  SKYLINE W/CML DB DU-54089 - PCS,1,23.81,-0.0005,23.81
443094,03.04.24,DB-52-0004,OM 3LYR PLY WD  EOXY MAG  SKYLINE W/CML DB DU-54089 - PCS,1,23.81,-0.0005,23.81
443098,04.04.24,DB-52-0004,OM 3LYR PLY WD  EOXY MAG  SKYLINE W/CML DB DU-54089 - PCS,1,23.81,-0.0005,23.81
443112,08.04.24,DB-52-0004,OM 3LYR PLY WD  EOXY MAG  SKYLINE W/CML DB DU-54089 - PCS,1,23.81,-0.0005,23.81
443431,30.01.24,DB-52-0005,OM  WD EPOXY MAG- BK NIGHT SKY DB DU-54090 - PCS,1,23.81,-0.0005,23.81
443436,31.01.24,DB-52-0005,OM  WD EPOXY MAG- BK NIGHT SKY DB DU-54090 - PCS,1,23.81,-0.0005,23.81
443441,01.02.24,DB-52-0005,OM  WD EPOXY MAG- BK NIGHT SKY DB DU-54090 - PCS,1,23.81,-0.0005,23.81
443442,02.02.24,DB-52-0005,OM  WD EPOXY MAG- BK NIGHT SKY DB DU-54090 - PCS,1,23.81,-0.0005,23.81
443447,03.02.24,DB-52-0005,OM  WD EPOXY MAG- BK NIGHT SKY DB DU-54090 - PCS,1,23.81,-0.0005,23.81
443454,05.02.24,DB-52-0005,OM  WD EPOXY MAG- BK NIGHT SKY DB DU-54090 - PCS,1,23.81,-0.0005,23.81
443457,06.02.24,DB-52-0005,OM  WD EPOXY MAG- BK NIGHT SKY DB DU-54090 - PCS,1,23.81,-0.0005,23.81
443458,07.02.24,DB-52-0005,OM  WD EPOXY MAG- BK NIGHT SKY DB DU-54090 - PCS,1,23.81,-0.0005,23.81
443460,08.02.24,DB-52-0005,OM  WD EPOXY MAG- BK NIGHT SKY DB DU-54090 - PCS,1,23.81,-0.0005,23.81
443465,09.02.24,DB-52-0005,OM  WD EPOXY MAG- BK NIGHT SKY DB DU-54090 - PCS,1,23.81,-0.0005,23.81
443468,11.02.24,DB-52-0005,OM  WD EPOXY MAG- BK NIGHT SKY DB DU-54090 - PCS,1,23.81,-0.0005,23.81
443473,12.02.24,DB-52-0005,OM  WD EPOXY MAG- BK NIGHT SKY DB DU-54090 - PCS,1,23.81,-0.0005,23.81
443478,14.02.24,DB-52-0005,OM  WD EPOXY MAG- BK NIGHT SKY DB DU-54090 - PCS,1,23.81,-0.0005,23.81
443482,15.02.24,DB-52-0005,OM  WD EPOXY MAG- BK NIGHT SKY DB DU-54090 - PCS,1,23.81,-0.0005,23.81
443487,16.02.24,DB-52-0005,OM  WD EPOXY MAG- BK NIGHT SKY DB DU-54090 - PCS,1,23.81,-0.0005,23.81
443489,17.02.24,DB-52-0005,OM  WD EPOXY MAG- BK NIGHT SKY DB DU-54090 - PCS,1,23.81,-0.0005,23.81
443492,18.02.24,DB-52-0005,OM  WD EPOXY MAG- BK NIGHT SKY DB DU-54090 - PCS,1,23.81,-0.0005,23.81
443495,19.02.24,DB-52-0005,OM  WD EPOXY MAG- BK NIGHT SKY DB DU-54090 - PCS,1,23.81,-0.0005,23.81
443498,20.02.24,DB-52-0005,OM  WD EPOXY MAG- BK NIGHT SKY DB DU-54090 - PCS,1,23.81,-0.0005,23.81
443511,24.02.24,DB-52-0005,OM  WD EPOXY MAG- BK NIGHT SKY DB DU-54090 - PCS,1,23.81,-0.0005,23.81
443513,25.02.24,DB-52-0005,OM  WD EPOXY MAG- BK NIGHT SKY DB DU-54090 - PCS,1,23.81,-0.0005,23.81
443516,26.02.24,DB-52-0005,OM  WD EPOXY MAG- BK NIGHT SKY DB DU-54090 - PCS,1,23.81,-0.0005,23.81
443517,27.02.24,DB-52-0005,OM  WD EPOXY MAG- BK NIGHT SKY DB DU-54090 - PCS,1,23.81,-0.0005,23.81
443519,28.02.24,DB-52-0005,OM  WD EPOXY MAG- BK NIGHT SKY DB DU-54090 - PCS,1,23.81,-0.0005,23.81
443522,29.02.24,DB-52-0005,OM  WD EPOXY MAG- BK NIGHT SKY DB DU-54090 - PCS,1,23.81,-0.0005,23.81
443526,01.03.24,DB-52-0005,OM  WD EPOXY MAG- BK NIGHT SKY DB DU-54090 - PCS,1,23.81,-0.0005,23.81
443529,02.03.24,DB-52-0005,OM  WD EPOXY MAG- BK NIGHT SKY DB DU-54090 - PCS,1,23.81,-0.0005,23.81
443537,04.03.24,DB-52-0005,OM  WD EPOXY MAG- BK NIGHT SKY DB DU-54090 - PCS,1,23.81,-0.0005,23.81
443539,05.03.24,DB-52-0005,OM  WD EPOXY MAG- BK NIGHT SKY DB DU-54090 - PCS,1,23.81,-0.0005,23.81
443541,06.03.24,DB-52-0005,OM  WD EPOXY MAG- BK NIGHT SKY DB DU-54090 - PCS,1,23.81,-0.0005,23.81
443547,07.03.24,DB-52-0005,OM  WD EPOXY MAG- BK NIGHT SKY DB DU-54090 - PCS,1,23.81,-0.0005,23.81
443549,08.03.24,DB-52-0005,OM  WD EPOXY MAG- BK NIGHT SKY DB DU-54090 - PCS,1,23.81,-0.0005,23.81
443554,09.03.24,DB-52-0005,OM  WD EPOXY MAG- BK NIGHT SKY DB DU-54090 - PCS,1,23.81,-0.0005,23.81
443559,10.03.24,DB-52-0005,OM  WD EPOXY MAG- BK NIGHT SKY DB DU-54090 - PCS,1,23.81,-0.0005,23.81
443564,11.03.24,DB-52-0005,OM  WD EPOXY MAG- BK NIGHT SKY DB DU-54090 - PCS,1,23.81,-0.0005,23.81
443567,13.03.24,DB-52-0005,OM  WD EPOXY MAG- BK NIGHT SKY DB DU-54090 - PCS,1,23.81,-0.0005,23.81
443568,14.03.24,DB-52-0005,OM  WD EPOXY MAG- BK NIGHT SKY DB DU-54090 - PCS,1,23.81,-0.0005,23.81
443570,15.03.24,DB-52-0005,OM  WD EPOXY MAG- BK NIGHT SKY DB DU-54090 - PCS,1,23.81,-0.0005,23.81
443576,16.03.24,DB-52-0005,OM  WD EPOXY MAG- BK NIGHT SKY DB DU-54090 - PCS,1,23.81,-0.0005,23.81
443581,18.03.24,DB-52-0005,OM  WD EPOXY MAG- BK NIGHT SKY DB DU-54090 - PCS,1,23.81,-0.0005,23.81
443583,19.03.24,DB-52-0005,OM  WD EPOXY MAG- BK NIGHT SKY DB DU-54090 - PCS,1,23.81,-0.0005,23.81
443585,20.03.24,DB-52-0005,OM  WD EPOXY MAG- BK NIGHT SKY DB DU-54090 - PCS,1,23.81,-0.0005,23.81
443588,21.03.24,DB-52-0005,OM  WD EPOXY MAG- BK NIGHT SKY DB DU-54090 - PCS,1,23.81,-0.0005,23.81
443593,22.03.24,DB-52-0005,OM  WD EPOXY MAG- BK NIGHT SKY DB DU-54090 - PCS,1,23.81,-0.0005,23.81
443596,23.03.24,DB-52-0005,OM  WD EPOXY MAG- BK NIGHT SKY DB DU-54090 - PCS,1,23.81,-0.0005,23.81
443597,24.03.24,DB-52-0005,OM  WD EPOXY MAG- BK NIGHT SKY DB DU-54090 - PCS,1,23.81,-0.0005,23.81
443602,25.03.24,DB-52-0005,OM  WD EPOXY MAG- BK NIGHT SKY DB DU-54090 - PCS,1,23.81,-0.0005,23.81
443604,26.03.24,DB-52-0005,OM  WD EPOXY MAG- BK NIGHT SKY DB DU-54090 - PCS,1,23.81,-0.0005,23.81
443607,27.03.24,DB-52-0005,OM  WD EPOXY MAG- BK NIGHT SKY DB DU-54090 - PCS,1,23.81,-0.0005,23.81
443608,28.03.24,DB-52-0005,OM  WD EPOXY MAG- BK NIGHT SKY DB DU-54090 - PCS,1,23.81,-0.0005,23.81
443611,29.03.24,DB-52-0005,OM  WD EPOXY MAG- BK NIGHT SKY DB DU-54090 - PCS,1,23.81,-0.0005,23.81
443616,30.03.24,DB-52-0005,OM  WD EPOXY MAG- BK NIGHT SKY DB DU-54090 - PCS,1,23.81,-0.0005,23.81
443618,31.03.24,DB-52-0005,OM  WD EPOXY MAG- BK NIGHT SKY DB DU-54090 - PCS,1,23.81,-0.0005,23.81
443621,02.04.24,DB-52-0005,OM  WD EPOXY MAG- BK NIGHT SKY DB DU-54090 - PCS,1,23.81,-0.0005,23.81
443624,03.04.24,DB-52-0005,OM  WD EPOXY MAG- BK NIGHT SKY DB DU-54090 - PCS,1,23.81,-0.0005,23.81
443625,04.04.24,DB-52-0005,OM  WD EPOXY MAG- BK NIGHT SKY DB DU-54090 - PCS,1,23.81,-0.0005,23.81
443628,05.04.24,DB-52-0005,OM  WD EPOXY MAG- BK NIGHT SKY DB DU-54090 - PCS,1,23.81,-0.0005,23.81
443629,06.04.24,DB-52-0005,OM  WD EPOXY MAG- BK NIGHT SKY DB DU-54090 - PCS,1,23.81,-0.0005,23.81
443635,07.04.24,DB-52-0005,OM  WD EPOXY MAG- BK NIGHT SKY DB DU-54090 - PCS,1,23.81,-0.0005,23.81
443638,08.04.24,DB-52-0005,OM  WD EPOXY MAG- BK NIGHT SKY DB DU-54090 - PCS,1,23.81,-0.0005,23.81
443642,09.04.24,DB-52-0005,OM  WD EPOXY MAG- BK NIGHT SKY DB DU-54090 - PCS,1,23.81,-0.0005,23.81
443643,10.04.24,DB-52-0005,OM  WD EPOXY MAG- BK NIGHT SKY DB DU-54090 - PCS,1,23.81,-0.0005,23.81
443647,11.04.24,DB-52-0005,OM  WD EPOXY MAG- BK NIGHT SKY DB DU-54090 - PCS,1,23.81,-0.0005,23.81
443652,12.04.24,DB-52-0005,OM  WD EPOXY MAG- BK NIGHT SKY DB DU-54090 - PCS,1,23.81,-0.0005,23.81
443657,13.04.24,DB-52-0005,OM  WD EPOXY MAG- BK NIGHT SKY DB DU-54090 - PCS,1,23.81,-0.0005,23.81
443659,14.04.24,DB-52-0005,OM  WD EPOXY MAG- BK NIGHT SKY DB DU-54090 - PCS,1,23.81,-0.0005,23.81
443963,09.08.24,DB-52-0005,OM  WD EPOXY MAG- BK NIGHT SKY DB DU-54090 - PCS,1,23.81,-0.0005,23.81
443965,10.08.24,DB-52-0005,OM  WD EPOXY MAG- BK NIGHT SKY DB DU-54090 - PCS,1,23.81,-0.0005,23.81
443969,11.08.24,DB-52-0005,OM  WD EPOXY MAG- BK NIGHT SKY DB DU-54090 - PCS,1,23.81,-0.0005,23.81
443973,12.08.24,DB-52-0005,OM  WD EPOXY MAG- BK NIGHT SKY DB DU-54090 - PCS,1,23.81,-0.0005,23.81
443976,13.08.24,DB-52-0005,OM  WD EPOXY MAG- BK NIGHT SKY DB DU-54090 - PCS,1,23.81,-0.0005,23.81
443977,14.08.24,DB-52-0005,OM  WD EPOXY MAG- BK NIGHT SKY DB DU-54090 - PCS,1,23.81,-0.0005,23.81
443980,15.08.24,DB-52-0005,OM  WD EPOXY MAG- BK NIGHT SKY DB DU-54090 - PCS,1,23.81,-0.0005,23.81
443982,16.08.24,DB-52-0005,OM  WD EPOXY MAG- BK NIGHT SKY DB DU-54090 - PCS,1,23.81,-0.0005,23.81
443984,17.08.24,DB-52-0005,OM  WD EPOXY MAG- BK NIGHT SKY DB DU-54090 - PCS,1,23.81,-0.0005,23.81
443986,18.08.24,DB-52-0005,OM  WD EPOXY MAG- BK NIGHT SKY DB DU-54090 - PCS,1,23.81,-0.0005,23.81
443989,20.08.24,DB-52-0005,OM  WD EPOXY MAG- BK NIGHT SKY DB DU-54090 - PCS,1,23.81,-0.0005,23.81
443990,21.08.24,DB-52-0005,OM  WD EPOXY MAG- BK NIGHT SKY DB DU-54090 - PCS,1,23.81,-0.0005,23.81
443992,22.08.24,DB-52-0005,OM  WD EPOXY MAG- BK NIGHT SKY DB DU-54090 - PCS,1,23.81,-0.0005,23.81
443993,23.08.24,DB-52-0005,OM  WD EPOXY MAG- BK NIGHT SKY DB DU-54090 - PCS,1,23.81,-0.0005,23.81
443996,24.08.24,DB-52-0005,OM  WD EPOXY MAG- BK NIGHT SKY DB DU-54090 - PCS,1,23.81,-0.0005,23.81
443997,25.08.24,DB-52-0005,OM  WD EPOXY MAG- BK NIGHT SKY DB DU-54090 - PCS,1,23.81,-0.0005,23.81
443998,26.08.24,DB-52-0005,OM  WD EPOXY MAG- BK NIGHT SKY DB DU-54090 - PCS,1,23.81,-0.0005,23.81
444002,27.08.24,DB-52-0005,OM  WD EPOXY MAG- BK NIGHT SKY DB DU-54090 - PCS,1,23.81,-0.0005,23.81
444003,29.08.24,DB-52-0005,OM  WD EPOXY MAG- BK NIGHT SKY DB DU-54090 - PCS,1,23.81,-0.0005,23.81
444006,30.08.24,DB-52-0005,OM  WD EPOXY MAG- BK NIGHT SKY DB DU-54090 - PCS,1,23.81,-0.0005,23.81
444008,31.08.24,DB-52-0005,OM  WD EPOXY MAG- BK NIGHT SKY DB DU-54090 - PCS,1,23.81,-0.0005,23.81
444011,01.09.24,DB-52-0005,OM  WD EPOXY MAG- BK NIGHT SKY DB DU-54090 - PCS,1,23.81,-0.0005,23.81
444014,02.09.24,DB-52-0005,OM  WD EPOXY MAG- BK NIGHT SKY DB DU-54090 - PCS,1,23.81,-0.0005,23.81
444015,03.09.24,DB-52-0005,OM  WD EPOXY MAG- BK NIGHT SKY DB DU-54090 - PCS,1,23.81,-0.0005,23.81
444017,04.09.24,DB-52-0005,OM  WD EPOXY MAG- BK NIGHT SKY DB DU-54090 - PCS,1,23.81,-0.0005,23.81
444019,05.09.24,DB-52-0005,OM  WD EPOXY MAG- BK NIGHT SKY DB DU-54090 - PCS,1,23.81,-0.0005,23.81
444023,08.09.24,DB-52-0005,OM  WD EPOXY MAG- BK NIGHT SKY DB DU-54090 - PCS,1,23.81,-0.0005,23.81
444025,09.09.24,DB-52-0005,OM  WD EPOXY MAG- BK NIGHT SKY DB DU-54090 - PCS,1,23.81,-0.0005,23.81
444028,11.09.24,DB-52-0005,OM  WD EPOXY MAG- BK NIGHT SKY DB DU-54090 - PCS,1,23.81,-0.0005,23.81
444030,12.09.24,DB-52-0005,OM  WD EPOXY MAG- BK NIGHT SKY DB DU-54090 - PCS,1,23.81,-0.0005,23.81
444032,13.09.24,DB-52-0005,OM  WD EPOXY MAG- BK NIGHT SKY DB DU-54090 - PCS,1,23.81,-0.0005,23.81
444033,14.09.24,DB-52-0005,OM  WD EPOXY MAG- BK NIGHT SKY DB DU-54090 - PCS,1,23.81,-0.0005,23.81
444034,15.09.24,DB-52-0005,OM  WD EPOXY MAG- BK NIGHT SKY DB DU-54090 - PCS,1,23.81,-0.0005,23.81
